path,final_url,http_status,redirect_chain_len,title,meta_description,canonical,h1,h1_count,robots_meta,lang,word_count,img_count,asset_count,pagespeed_imgs,internal_out_count,has_paypal,has_trafficwave,has_comment_form,has_rotator_iframe,img_urls,asset_urls,internal_links_out,external_links_out,fetched_at
/french-verb-etablir.html,https://www.200words-a-day.com/french-verb-etablir.html,200,0,French verb etablir - French for establish. Daily French Verb Lesson,"Today's French verb etablir is the French for establish. You can remember this by imagining they have ESTABLISHED a LEAR-jet factory!  Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I establish, it establishes, you will establish, he may establish, I have established, we had established, etc.",https://www.200words-a-day.com/french-verb-etablir.html,,0,,,557,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xetablir.jpg.pagespeed.ic.Co6Wj2Wja5.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-etablir.html /french-verb-travestir.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:46.198401+00:00
/french-verb-eteindre.html,https://www.200words-a-day.com/french-verb-eteindre.html,200,0,French verb eteindre - French for distinguish. Daily French Verb Lesson,"Today's verb, the French for extinguish is eteindre. You can remember this by imagining A TANNED lady EXTINGUISHES the fire!  Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I extinguish, it extinguishes, you will extinguish, he may extinguish, I have extinguished, we had extinguished, etc.",https://www.200words-a-day.com/french-verb-eteindre.html,,0,,,591,1,0,0,10,False,True,False,False,https://www.200words-a-day.com/images/eteindre.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-deteindre.html /french-verb-eteindre.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:47.178532+00:00
/french-verb-etendre.html,https://www.200words-a-day.com/french-verb-etendre.html,200,0,French verb etendre - French for stretch. Daily French Verb Lesson,"Today's verb, the French for stretch is étendre. You can remember this by imagining they ATE TENDER meat STRETCHING it a long way!  Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I stretch, it stretches, you will stretch, he may stretch, I have stretched, we had stretched, etc.",https://www.200words-a-day.com/french-verb-etendre.html,,0,,,600,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xetendre.jpg.pagespeed.ic.qNuldEgx6w.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-entendre.html /french-verb-etendre.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:48.808807+00:00
/french-verb-etre.html,https://www.200words-a-day.com/french-verb-etre.html,200,0,French Verb ETRE: to be - a Top Ten Verb. Fastest way to learn it.,"French verb ETRE means 'to be'. The fastest way to learn ALL the tenses is with our colour-coded VERB TABLE - past, present and future",https://www.200words-a-day.com/french-verb-etre.html,French Verb ETRE - être (to be),1,,,752,7,0,6,31,False,False,False,False,https://www.200words-a-day.com/images/294x250xetre.jpg.pagespeed.ic.MniZs32QXa.jpg https://www.200words-a-day.com/images/50x50xetre.jpg.pagespeed.ic.qJooGIiGsP.jpg https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png,,/ /accelerated-learning.html /contact-us.html /daily-french-lesson-code.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-lesson-list.html /help/rss.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:40:49.932582+00:00
/french-verb-evanouir.html,https://www.200words-a-day.com/french-verb-evanouir.html,200,0,French verb evanouir - French for faint. Daily French Verb Lesson,"Today's verb, the French for faint is 'évanouir'. You can remember this by imagining SEVEN WEIRDOS FAINT in HEAVEN ... WEIRD! Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I faint, it faints, you will faint, he may faint, it had fainted, she fainted, etc.",https://www.200words-a-day.com/french-verb-evanouir.html,,0,,,572,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xevanouir.jpg.pagespeed.ic.yzyP3Jt4tR.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-evanouir.html /french-verb-sabrer.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:50.891722+00:00
/french-verb-eviter.html,https://www.200words-a-day.com/french-verb-eviter.html,200,0,French verb Eviter - To Avoid,"The French verb Eviter means To Avoid or To Dodge. To see all the meanings and expressions, look at this lesson.",https://www.200words-a-day.com/french-verb-eviter.html,Avoid in French Verb Eviter: to avoid,1,,,733,10,0,9,31,False,False,False,False,https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png https://www.200words-a-day.com/images/120x100xSpanish-logo.jpg.pagespeed.ic.SBTxiFP8NM.jpg https://www.200words-a-day.com/images/120x100xFrench-logo.jpg.pagespeed.ic.vyMYHaeNVK.jpg https://www.200words-a-day.com/images/120x100xGerman-logo.jpg.pagespeed.ic.6lFMGuyFee.jpg https://www.200words-a-day.com/images/120x100xWelcomeItalian.jpg.pagespeed.ic.uSNk_92sOn.jpg https://www.200words-a-day.com/images/120x100xwelshlogopic326x278.jpg.pagespeed.ic.fGuFINliZg.jpg,,/ /accelerated-learning.html /contact-us.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-lesson-list.html /help/rss.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:40:51.697742+00:00
/french-verb-evoluer.html,https://www.200words-a-day.com/french-verb-evoluer.html,200,0,French verb Evoluer - To evolve,"If you want to say To evolve, use the French verb Evoluer. To see examples and idioms with this verb, click on the link below.",https://www.200words-a-day.com/french-verb-evoluer.html,Evolve in French Verb evoluer : to evolve,1,,,959,10,0,9,31,False,False,False,False,https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png https://www.200words-a-day.com/images/120x100xSpanish-logo.jpg.pagespeed.ic.SBTxiFP8NM.jpg https://www.200words-a-day.com/images/120x100xFrench-logo.jpg.pagespeed.ic.vyMYHaeNVK.jpg https://www.200words-a-day.com/images/120x100xGerman-logo.jpg.pagespeed.ic.6lFMGuyFee.jpg https://www.200words-a-day.com/images/120x100xWelcomeItalian.jpg.pagespeed.ic.uSNk_92sOn.jpg https://www.200words-a-day.com/images/120x100xwelshlogopic326x278.jpg.pagespeed.ic.fGuFINliZg.jpg,,/ /accelerated-learning.html /contact-us.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-lesson-list.html /help/rss.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:40:52.610906+00:00
/french-verb-exiger.html,https://www.200words-a-day.com/french-verb-exiger.html,200,0,French verb exiger - French for demand. Daily French Verb Lesson,"Today's verb, the French for demand is exiger. You can remember this by imagining you demand you use the EXIT JAY Leno!  Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I demand, it demands, you will demand, he may demand, I have demanded, we had demanded, etc.",https://www.200words-a-day.com/french-verb-exiger.html,,0,,,633,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xexiger.jpg.pagespeed.ic.yIq5kIIsa_.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-diriger.html /french-verb-exiger.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:53.426784+00:00
/french-verb-expliquer.html,https://www.200words-a-day.com/french-verb-expliquer.html,200,0,French verb expliquer = to explain. Daily French Verb Lesson,"Today's verb, the French verb expliquer - to explain. You can remember this by imagining a professor says, I need to EXPLAIN why the future is EXtremely BLEAK, AYE. Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I explain, it explains, you will explain, he may explain, I have explained, we had explained, etc.",https://www.200words-a-day.com/french-verb-expliquer.html,,0,,,571,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xexpliquer.jpg.pagespeed.ic.etrtANNiBg.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-confirmer.html /french-verb-expliquer.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:54.185838+00:00
/french-verb-faire.html,https://www.200words-a-day.com/french-verb-faire.html,200,0,French Verb FAIRE - to make or to do - Learn ALL the conjugations fast,The word for make or do in French is the French verb FAIRE. The best way to learn ALL the conjugations is with out colour-coded verb table. This way you can even learn the so-called 'hard' tenses too.,https://www.200words-a-day.com/french-verb-faire.html,"French Verb FAIRE : to do, to make",1,,,991,7,1,8,41,False,False,False,False,https://www.200words-a-day.com/images/faire.gif https://www.200words-a-day.com/images/98x83xfaire.gif.pagespeed.ic.unCz8wSkxv.png https://www.200words-a-day.com/images/98x83xfaire.gif.pagespeed.ic.unCz8wSkxv.png https://www.200words-a-day.com/images/98x83xfaire.gif.pagespeed.ic.unCz8wSkxv.png https://www.200words-a-day.com/images/98x83xfaire.gif.pagespeed.ic.unCz8wSkxv.png https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png,https://www.200words-a-day.com/support-files/french-verb-conjugation-table-fill-in-the-blanks-200words-a-day.pdf,/ /accelerated-learning.html /contact-us.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-lesson-list.html /french-verb-aller.html /french-verb-avoir.html /french-verb-devoir.html /french-verb-dire.html /french-verb-etre.html /french-verb-pouvoir.html /french-verb-tenir.html /french-verb-venir.html /french-verb-vouloir.html /help/rss.html /important-french-verbs.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /support-files/french-verb-conjugation-table-fill-in-the-blanks-200words-a-day.pdf /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:40:55.055235+00:00
/french-verb-fendre.html,https://www.200words-a-day.com/french-verb-fendre.html,200,0,French Verb FENDRE. Crack in French,The French verb FENDRE means to crack or split. Samples sentences and dialogue will help you conquer this verb.,https://www.200words-a-day.com/french-verb-fendre.html,,1,,,814,11,0,9,31,False,False,False,False,https://www.200words-a-day.com/images/fendre.jpg https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png https://www.200words-a-day.com/images/120x100xSpanish-logo.jpg.pagespeed.ic.SBTxiFP8NM.jpg https://www.200words-a-day.com/images/120x100xFrench-logo.jpg.pagespeed.ic.vyMYHaeNVK.jpg https://www.200words-a-day.com/images/120x100xGerman-logo.jpg.pagespeed.ic.6lFMGuyFee.jpg https://www.200words-a-day.com/images/120x100xWelcomeItalian.jpg.pagespeed.ic.uSNk_92sOn.jpg https://www.200words-a-day.com/images/120x100xwelshlogopic326x278.jpg.pagespeed.ic.fGuFINliZg.jpg,,/ /accelerated-learning.html /contact-us.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-lesson-list.html /help/rss.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:40:56.055246+00:00
/french-verb-fesser.html,https://www.200words-a-day.com/french-verb-fesser.html,200,0,French verb fesser - French for spank. Daily French Verb Lesson - and Move your Butt!,"Today you will learn the French for spank which is the French verb fesser. 5,000 ER verbs use this pattern of endings. You'll also learn how to say 'Shift your butt!' which is a related word. Read on and learn the tenses. I spank, I spanked, you will spank, he may spank, I have spanked, I had spanked etc.",https://www.200words-a-day.com/french-verb-fesser.html,,0,,,802,1,0,1,9,False,False,False,False,https://www.200words-a-day.com/images/xfesser-small.jpg.pagespeed.ic.4CbJbXqQiO.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-statuer.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:56.831193+00:00
/french-verb-feter.html,https://www.200words-a-day.com/french-verb-feter.html,200,0,French verb feter' - French for celebrate. Daily French Verb Lesson,"Today's verb, the French for celebrate (an event) is 'feter'. You can remember this by imagining you celebrate Christmas at the FETE. The way to conquer French verb conjugation is to learn the main patterns. The 5,000+ ER verbs occur the most. Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I celebrate, it celebrated, you will celebrate, he may celebrate, I have celebrated, we had celebrated, etc.",https://www.200words-a-day.com/french-verb-feter.html,,0,,,559,1,0,0,10,False,True,False,False,https://www.200words-a-day.com/images/feter.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-feter.html /french-verb-vanter.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:57.604046+00:00
/french-verb-flamboyer.html,https://www.200words-a-day.com/french-verb-flamboyer.html,200,0,French verb flamboyer - French for blaze. Daily French Verb Lesson,"Today's verb, the French for blaze is flamboyer. You can remember this by imagining the FLAME BOY blazes with the flames! Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I blaze, it blazes, you will blaze, he may blaze, I have blazed, we had blazed, etc.",https://www.200words-a-day.com/french-verb-flamboyer.html,,0,,,634,1,0,0,10,False,True,False,False,https://www.200words-a-day.com/images/flamboyer.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-denoyer.html /french-verb-flamboyer.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:58.378025+00:00
/french-verb-foncer.html,https://www.200words-a-day.com/french-verb-foncer.html,200,0,French verb foncer - French for tear along. Daily French Verb Lesson,"Today's verb, the French for tear along is foncer. You can remember this by imagining FONZIE tears along on his motorbike darkened clothes! Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I tear along, it tears along, you will tear along, he may tear along, I have torn along, we had torn along, etc.",https://www.200words-a-day.com/french-verb-foncer.html,,0,,,660,1,0,0,10,False,True,False,False,https://www.200words-a-day.com/images/foncer.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-enfoncer.html /french-verb-foncer.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:59.146499+00:00
/french-verb-geler.html,https://www.200words-a-day.com/french-verb-geler.html,200,0,French verb geler - French for freeze. Daily French Verb Lesson,"Today's French verb geler is the French for freeze. You can remember this by imagining you freeze the JELLY!  Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I freeze, it freezes, you will freeze, he may freeze, I have frozen, we had frozen, etc.",https://www.200words-a-day.com/french-verb-geler.html,,0,,,649,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xgeler.jpg.pagespeed.ic.rRyR3XlbZD.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-celer.html /french-verb-geler.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:40:59.900425+00:00
/french-verb-grandir.html,https://www.200words-a-day.com/french-verb-grandir.html,200,0,French verb grandir - French for look taller. Daily French Verb Lesson,"Today's verb, the French for look taller is 'grandir'. You can remember this by imagining Sir GRAND EAR makes himself LOOK TALLER! Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I look taller, it looks taller, you will look taller, he may look taller, it had looked taller, she looked taller, etc.",https://www.200words-a-day.com/french-verb-grandir.html,,0,,,592,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xgrandir.jpg.pagespeed.ic.T-MEeacpVh.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-evanouir.html /french-verb-grandir.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:41:00.947788+00:00
/french-verb-grever.html,https://www.200words-a-day.com/french-verb-grever.html,200,0,French verb grever - to burden (with). Daily French Verb Lesson,"Today's French verb is grever - French for burden (with). You can remember this by a chef is BURDENED with GRAVY. Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I burden, it burdens, you will burden, it may burden, I have burdened, we had burdened, etc.",https://www.200words-a-day.com/french-verb-grever.html,,0,,,670,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xgrever.jpg.pagespeed.ic.ipZ8Fieczk.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-grever.html /french-verb-ramener.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:41:01.747517+00:00
/french-verb-grommeler.html,https://www.200words-a-day.com/french-verb-grommeler.html,200,0,French verb grommeler - French for mutter. Daily French Verb Lesson,"Today's verb, the French for mutter is grommeler. You can remember this by imagining - GRRRR - muttered ROMMEL! Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I mutter it mutters, you will mutter, he may mutter, I have muttered, we had muttered, etc.",https://www.200words-a-day.com/french-verb-grommeler.html,,0,,,655,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xgrommeler.jpg.pagespeed.ic.p0jSTIHf8o.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-ensorceler.html /french-verb-grommeler.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:41:02.515882+00:00
/french-verb-guerir.html,https://www.200words-a-day.com/french-verb-guerir.html,200,0,French verb Guérir - To Cure,The French verb Guérir means to cure (an illness). See the examples and idioms and the verb in practice.,https://www.200words-a-day.com/french-verb-guerir.html,Cure in French Verb guérir : to cure,1,,,642,10,0,9,31,False,False,False,False,https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png https://www.200words-a-day.com/images/120x100xSpanish-logo.jpg.pagespeed.ic.SBTxiFP8NM.jpg https://www.200words-a-day.com/images/120x100xFrench-logo.jpg.pagespeed.ic.vyMYHaeNVK.jpg https://www.200words-a-day.com/images/120x100xGerman-logo.jpg.pagespeed.ic.6lFMGuyFee.jpg https://www.200words-a-day.com/images/120x100xWelcomeItalian.jpg.pagespeed.ic.uSNk_92sOn.jpg https://www.200words-a-day.com/images/120x100xwelshlogopic326x278.jpg.pagespeed.ic.fGuFINliZg.jpg,,/ /accelerated-learning.html /contact-us.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-lesson-list.html /help/rss.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:41:03.297190+00:00
/french-verb-habiller.html,https://www.200words-a-day.com/french-verb-habiller.html,200,0,French verb habiller - To Dress,The French verb to say to dress is habiller. Here are a couple of synonyms and examples of its use to help you understand and properly use it.,https://www.200words-a-day.com/french-verb-habiller.html,Verb to Dress in French (s')habiller,1,,,781,11,0,9,31,False,False,False,False,https://www.200words-a-day.com/images/shabiller.gif https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png https://www.200words-a-day.com/images/120x100xSpanish-logo.jpg.pagespeed.ic.SBTxiFP8NM.jpg https://www.200words-a-day.com/images/120x100xFrench-logo.jpg.pagespeed.ic.vyMYHaeNVK.jpg https://www.200words-a-day.com/images/120x100xGerman-logo.jpg.pagespeed.ic.6lFMGuyFee.jpg https://www.200words-a-day.com/images/120x100xWelcomeItalian.jpg.pagespeed.ic.uSNk_92sOn.jpg https://www.200words-a-day.com/images/120x100xwelshlogopic326x278.jpg.pagespeed.ic.fGuFINliZg.jpg,,/ /accelerated-learning.html /contact-us.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-lesson-list.html /help/rss.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:41:04.122207+00:00
/french-verb-hoqueter.html,https://www.200words-a-day.com/french-verb-hoqueter.html,200,0,French verb hoqueter - French for hiccup. Daily French Verb Lesson,"Today's verb, the French for hiccup is hoqueter. You can remember this by imagining the HOCKEY TEAM are HICCUPING! Do the Daily Verb Lesson every day and within 30 days you will consolidate your knowledge. I hiccup it hiccups, you will hiccup, he may hiccup, I have hiccuped, we had hiccuped, etc.",https://www.200words-a-day.com/french-verb-hoqueter.html,,0,,,654,1,0,1,10,False,True,False,False,https://www.200words-a-day.com/images/294x250xhoqueter.jpg.pagespeed.ic.JaogYV1GQT.jpg,,/daily-french-lesson-code.html /french-lesson-list.html /french-verb-grommeler.html /french-verb-hoqueter.html /index.html /learn-french.html /learn-german.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:41:05.186680+00:00
/french-verb-informer.html,https://www.200words-a-day.com/french-verb-informer.html,200,0,French Verb INFORMER - to INFORM. 300 French verbs in 5 steps,French Verb INFORMER - to INFORM. Unlock 300 French verbs in a snap! Convert English words to French verbs in ALL the Tenses. 85% of French verbs 6000+ verbs are same pattern. Read how...,https://www.200words-a-day.com/french-verb-informer.html,,2,,,1342,6,1,4,40,False,True,False,False,https://www.200words-a-day.com/images/informer.jpg https://www.200words-a-day.com/images/informer.jpg https://www.200words-a-day.com/images/informer.jpg https://www.200words-a-day.com/images/informer.jpg https://www.200words-a-day.com/images/informer.jpg https://www.200words-a-day.com/images/informer.jpg https://www.200words-a-day.com/objects/xrss.jpg.pagespeed.ic.tg98uIqgYi.jpg https://www.200words-a-day.com/objects/xfeedly.gif.pagespeed.ic.t3Vu8JhVKA.png https://www.200words-a-day.com/objects/xaddtomyyahoo4.gif.pagespeed.ic.PgZzd5uL-1.png https://www.200words-a-day.com/objects/add-mymsn2.gif https://www.200words-a-day.com/objects/xbloglines.gif.pagespeed.ic.vnK-NB9PiG.png,https://www.200words-a-day.com/support-files/french-verb-conjugation-table-fill-in-the-blanks-200words-a-day.pdf,/ /accelerated-learning.html /contact-us.html /daily-french-lesson.html /estar.html /free-french-lessons.html /free-spanish-lesson.html /french-verb-avoir.html /french-verb-devoir.html /french-verb-dire.html /french-verb-etre.html /french-verb-faire.html /french-verb-pouvoir.html /french-verb-tenir.html /french-verb-venir.html /french-verb-vouloir.html /help/rss.html /important-french-verbs.html /index.html /language-learning-blog.html /language-learning-ezine.html /language-learning-questions.html /language-learning-sitemap.html /language-learning-survey.html /language-learning.xml /language-tutorial.html /learn-french-blog.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-verb-books.html /learn-spanish.html /learn-welsh.html /link-to-us.html /main-page.html /order-page.html /privacy-statement.html /support-files/french-verb-conjugation-table-fill-in-the-blanks-200words-a-day.pdf /testimonial.html /word-of-the-day.html,add.my.yahoo.com feedly.com my.msn.com www.bloglines.com,2026-09-18T12:41:06.285480+00:00
